siteID,spp,year,bandNumber,colorL,colorR
GIBSELAMD1,NOCA,2002.0,1801-09658,B,GX
GIBSELAMD1,NOCA,2002.0,1801-09660,X,YK
GIBSELAMD1,SOSP,2001.0,1141-05589,W,OX
GIBSELAMD1,SOSP,2001.0,1141-05590,Y,XM
GIBSELAMD1,SOSP,2002.0,2280-90103,RK,X
GIBSELAMD1,SOSP,2002.0,1811-58532,XG,K
GIBSELAMD1,SOSP,2002.0,1811-58533,B,XB
GIESALLVA1,AMRO,2009.0,1292-64210,B,XM
GIESALLVA1,CACH,2008.0,2540-63026,XG,M
GIESALLVA1,CACH,2009.0,2590-82532,X,WK
GIESALLVA1,CACH,2009.0,2590-82533,Y,YX
GIESALLVA1,GRCA,2009.0,2441-14014,RX,Y
GIESALLVA1,GRCA,2009.0,2411-37238,P,XM
GIESALLVA1,GRCA,2009.0,2411-37239,B,XP
GILLESMA1,AMRO,2016.0,1352-74205,Y,XO
GILLESMA1,AMRO,2016.0,1352-74204,X,RB
GILLESMA1,BCCH,2015.0,2570-35014,MB,X
GILLESMA1,BCCH,2015.0,2570-35013,YW,X
GILLESMA1,BCCH,2016.0,2750-34939,XW,P
GILLESMA1,BCCH,2016.0,2750-34940,XO,O
GILLESMA1,BCCH,2016.0,2750-34941,K,XM
GILLESMA1,GRCA,2016.0,2651-43417,O,RX
GILLESMA1,SOSP,2016.0,2671-86608,X,RM
GILLEVAMD1,AMRO,2004.0,962-47941,GX,M
GILLEVAMD1,AMRO,2005.0,962-47734,RX,O
GILLEVAMD1,AMRO,2005.0,962-47735,XY,M
GILLEVAMD1,CACH,2002.0,2250-90412,R,YX
GILLEVAMD1,CACH,2002.0,2250-24343,X,MG
GILLEVAMD1,CACH,2002.0,2250-24344,XW,K
GILLEVAMD1,CACH,2003.0,1870-35914,X,OB
GILLEVAMD1,CARW,2002.0,1141-05677,X,WG
GILLEVAMD1,CARW,2002.0,1861-38858,XM,K
GILLEVAMD1,CARW,2002.0,1861-38860,RG,X
GILLEVAMD1,CARW,2005.0,2241-17608,X,OY
GILLEVAMD1,CARW,2005.0,4501-87470,X,BB
GILLEVAMD1,CARW,2005.0,4501-87476,X,MG
GILLEVAMD1,CARW,2005.0,4501-87475,X,KM
GILLEVAMD1,HOWR,2002.0,2250-24342,XB,W
GILLEVAMD1,HOWR,2007.0,2510-04211,X,MO
GILLEVAMD1,NOCA,2002.0,8001-21406,YX,R
GILLEVAMD1,NOCA,2002.0,8001-21407,M,OX
GILLEVAMD1,NOCA,2002.0,8001-21408,KW,X
GILLEVAMD1,NOCA,2002.0,8001-21409,X,BG
GILLEVAMD1,NOCA,2002.0,8001-21410,KX,G
GILLEVAMD1,NOCA,2002.0,1801-09661,MO,X
GILLEVAMD1,NOCA,2002.0,1801-09663,G,XB
GILLEVAMD1,NOCA,2002.0,1801-09664,XO,R
GILLEVAMD1,NOCA,2002.0,1801-09665,Y,RX
GILLEVAMD1,NOCA,2002.0,1801-09666,BX,K
GILLEVAMD1,NOCA,2002.0,1801-09667,X,GY
GILLEVAMD1,NOCA,2002.0,1801-09668,XM,W
GILLEVAMD1,NOCA,2002.0,1801-09669,GX,K
GILLEVAMD1,NOCA,2002.0,1801-09670,MY,X
GILLEVAMD1,NOCA,2002.0,1801-09671,RX,W
GILLEVAMD1,NOCA,2002.0,1801-09672,K,OX
GILLEVAMD1,NOCA,2002.0,1801-09673,GX,R
GILLEVAMD1,NOCA,2002.0,1801-09674,OB,X
GILLEVAMD1,NOCA,2002.0,1801-09662,XK,Y
GILLEVAMD1,NOCA,2002.0,8001-21385,X,MB
GILLEVAMD1,NOCA,2002.0,8001-21386,OX,O
GILLEVAMD1,NOCA,2003.0,1801-77754,X,YY
GILLEVAMD1,NOCA,2003.0,1801-77755,X,BW
GILLEVAMD1,NOCA,2005.0,1951-41254,OR,X
GILLEVAMD1,NOCA,2007.0,2301-56903,B,XO
GILLEVAMD1,NOMO,2002.0,962-47814,X,KO
GILLEVAMD1,NOMO,2003.0,1152-87589,X,WB
GILLEVAMD1,SOSP,2002.0,1141-05679,MX,B
GILLEVAMD1,SOSP,2002.0,1811-58535,KX,O
GILLEVAMD1,SOSP,2002.0,1861-38853,XB,M
GIRAANGMD1,AMRO,2014.0,1352-46205,XW,W
GIRAANGMD1,AMRO,2016.0,1352-46547,PX,P
GIRAANGMD1,CACH,2007.0,2460-22705,YY,X
GIRAANGMD1,CACH,2009.0,2590-82242,GX,M
GIRAANGMD1,CACH,2009.0,2590-82243,XB,R
GIRAANGMD1,CACH,2009.0,2590-82244,XY,R
GIRAANGMD1,CACH,2009.0,2590-82245,YW,X
GIRAANGMD1,CACH,2010.0,2590-82470,K,WX
GIRAANGMD1,CACH,2010.0,2590-82471,B,YX
GIRAANGMD1,CACH,2012.0,2570-44756,X,OG
GIRAANGMD1,CACH,2016.0,2750-64311,P,X
GIRAANGMD1,CARW,2008.0,2341-30004,MX,R
GIRAANGMD1,CARW,2009.0,2441-13742,RX,B
GIRAANGMD1,CARW,2013.0,2571-70322,WO,X
GIRAANGMD1,CARW,2013.0,2571-70323,Y,XG
GIRAANGMD1,CARW,2014.0,2571-90098,W,RX
GIRAANGMD1,CARW,2015.0,2711-77616,X,YW
GIRAANGMD1,GRCA,2008.0,2301-56045,XK,P
GIRAANGMD1,GRCA,2008.0,2301-56044,P,XY
GIRAANGMD1,GRCA,2009.0,2411-37176,WO,X
GIRAANGMD1,GRCA,2010.0,2301-56995,X,RB
GIRAANGMD1,GRCA,2012.0,2561-44935,G,XK
GIRAANGMD1,GRCA,2013.0,2531-90229,MX,M
GIRAANGMD1,GRCA,2014.0,2641-63770,XG,R
GIRAANGMD1,GRCA,2016.0,2651-51804,YP,X
GIRAANGMD1,HOWR,2014.0,2690-95960,XR,B
GIRAANGMD1,HOWR,2014.0,2690-95961,K,XY
GIRAANGMD1,HOWR,2016.0,2750-64312,W,XO
GIRAANGMD1,NOCA,2007.0,2301-55901,X,WK
GIRAANGMD1,NOCA,2010.0,2301-56994,O,YX
GIRAANGMD1,NOCA,2015.0,2651-56751,X,PM
GIRAANGMD1,NOCA,2015.0,2651-56752,X,GO
GIRAANGMD1,SOSP,2007.0,2261-38331,Y,XW
GIRLPLAFL1,CARW,2013.0,2661-07701,XR,Y
GIRLSINMA1,AMRO,2016.0,1212-27636,GR,X
GIRLSINMA1,AMRO,2016.0,1212-27637,XO,M
GIRLSINMA1,BCCH,2015.0,2750-34907,RP,X
GIRLSINMA1,BCCH,2016.0,2780-93302,X,BN
GIRLSINMA1,EAPH,2016.0,2780-93259,B,XG
GIRLSINMA1,EAPH,2016.0,2780-93342,O,RX
GITHFRAGA1,CARW,2015.0,2341-30199,W,XR
GLORPETNC1,CACH,2016.0,2790-44902,WX,W
GLORPETNC1,CACH,2016.0,2790-44903,K,XK
GLORPETNC1,CARW,2015.0,2711-64118,R,XO
GLORPETNC1,CARW,2015.0,2711-64119,WX,G
GLORPETNC1,CARW,2016.0,2711-64129,WX,M
GLORPETNC1,NOCA,2016.0,0851-39969,YX,B
GOCHJOAMD1,AMRO,2002.0,1152-87447,O,XG
GOCHJOAMD1,CACH,2e3,1920-85955,GX,Y
GOCHJOAMD1,CACH,2e3,1920-85956,BR,X
GOCHJOAMD1,CACH,2e3,1920-85957,MX,G
GOCHJOAMD1,CACH,2002.0,2250-24674,WO,X
GOCHJOAMD1,CACH,2002.0,2250-24675,XM,O
GOCHJOAMD1,CACH,2002.0,1320-00906,BK,X
GOCHJOAMD1,CACH,2002.0,1320-00907,KR,X
GOCHJOAMD1,CACH,2002.0,1320-00905,WY,X
GOCHJOAMD1,CACH,2007.0,2510-04217,G,XY
GOCHJOAMD1,CACH,2008.0,2540-62853,KO,X
GOCHJOAMD1,CACH,2008.0,2301-56658,RX,WY
GOCHJOAMD1,CACH,2008.0,2540-62856,XG,B
GOCHJOAMD1,CACH,2009.0,2590-82214,P,YX
GOCHJOAMD1,CACH,2010.0,2590-82593,XW,Y
GOCHJOAMD1,CACH,2010.0,2590-82594,X,MW
GOCHJOAMD1,CACH,2012.0,2590-82023,XM,G
GOCHJOAMD1,CACH,2012.0,2590-82026,XK,K
GOCHJOAMD1,CACH,2012.0,2590-82024,BX,W
GOCHJOAMD1,CACH,2012.0,2590-82027,X,RO
GOCHJOAMD1,CACH,2013.0,2710-53917,GX,W
GOCHJOAMD1,CACH,2013.0,2710-53918,WM,X
GOCHJOAMD1,CACH,2016.0,2710-54259,KO,X
GOCHJOAMD1,CACH,2016.0,2710-54261,GX,Y
GOCHJOAMD1,CACH,2016.0,2710-54263,Y,XR
GOCHJOAMD1,CACH,2016.0,2710-54264,BB,X
GOCHJOAMD1,CARW,2002.0,1811-58789,B,MX
GOCHJOAMD1,CARW,2014.0,2341-30162,X,RR
GOCHJOAMD1,CARW,2014.0,2341-30163,WG,X
GOCHJOAMD1,CARW,2014.0,2341-30164,G,RX
GOCHJOAMD1,GRCA,2e3,791-17814,M,XB
GOCHJOAMD1,GRCA,2e3,791-17824,X,YR
GOCHJOAMD1,GRCA,2001.0,791-17068,XO,K
GOCHJOAMD1,GRCA,2003.0,1801-77816,WR,X
GOCHJOAMD1,GRCA,2004.0,1891-87374,R,RX
GOCHJOAMD1,GRCA,2007.0,2301-56909,P,MX
GOCHJOAMD1,GRCA,2007.0,2301-56910,XP,R
GOCHJOAMD1,GRCA,2010.0,2301-56986,M,GX
GOCHJOAMD1,GRCA,2010.0,2301-56987,Y,XR
GOCHJOAMD1,GRCA,2010.0,2301-56988,XW,R
GOCHJOAMD1,GRCA,2010.0,2301-56989,GW,X
GOCHJOAMD1,GRCA,2015.0,2651-56727,WX,W
GOCHJOAMD1,HOWR,2e3,1920-85952,XR,M
GOCHJOAMD1,HOWR,2e3,1920-85954,X,GG
GOCHJOAMD1,HOWR,2001.0,2250-24238,X,WW
GOCHJOAMD1,HOWR,2001.0,1920-85953,W,BX
GOCHJOAMD1,HOWR,2001.0,2250-24237,O,XY
GOCHJOAMD1,HOWR,2003.0,1821-63309,OW,X
GOCHJOAMD1,HOWR,2003.0,1821-63310,OX,W
GOCHJOAMD1,HOWR,2004.0,2380-02403,BB,X
GOCHJOAMD1,HOWR,2004.0,2380-02406,X,YK
GOCHJOAMD1,HOWR,2005.0,2370-05695,X,YO
GOCHJOAMD1,HOWR,2005.0,2370-05696,MX,G
GOCHJOAMD1,HOWR,2007.0,2510-04216,XK,O
GOCHJOAMD1,HOWR,2008.0,2540-62854,RB,X
GOCHJOAMD1,HOWR,2008.0,2540-62855,W,XG
GOCHJOAMD1,HOWR,2009.0,2590-82215,RP,X
GOCHJOAMD1,HOWR,2009.0,2590-82216,GP,X
GOCHJOAMD1,HOWR,2010.0,2590-82591,KX,W
GOCHJOAMD1,HOWR,2010.0,2590-82592,X,MM
GOCHJOAMD1,HOWR,2010.0,2590-82595,B,XR
GOCHJOAMD1,HOWR,2012.0,2590-82022,X,OR
GOCHJOAMD1,HOWR,2012.0,2590-82025,O,BX
GOCHJOAMD1,HOWR,2014.0,2710-53979,K,XG
GOCHJOAMD1,HOWR,2015.0,2750-41382,X,GO
GOCHJOAMD1,HOWR,2015.0,2750-41381,YX,R
GOCHJOAMD1,HOWR,2015.0,2750-41380,X,BY
GOCHJOAMD1,HOWR,2015.0,2750-41379,XR,B
GOCHJOAMD1,HOWR,2016.0,2710-54260,XM,W
GOCHJOAMD1,HOWR,2016.0,2710-54262,YG,X
GOCHJOAMD1,HOWR,2016.0,2710-54265,O,WX
GOCHJOAMD1,HOWR,2016.0,2710-54266,GX,G
GOCHJOAMD1,NOCA,2e3,791-17823,X,GG
GOCHJOAMD1,NOCA,2e3,791-17825,Y,MX
GOCHJOAMD1,NOCA,2001.0,791-17067,XM,M
GOCHJOAMD1,NOCA,2002.0,1801-09638,X,OR
GOCHJOAMD1,NOCA,2002.0,1801-09639,X,KK
GOCHJOAMD1,NOCA,2008.0,2301-56656,YB,X
GOCHJOAMD1,NOCA,2008.0,2301-56657,X,WK
GOCHJOAMD1,NOCA,2009.0,2411-37117,OK,X
GOCHJOAMD1,NOCA,2010.0,2301-56985,YX,Y
GOCHJOAMD1,NOCA,2012.0,2421-34693,WX,M
GOCHJOAMD1,NOCA,2014.0,2641-63883,O,BX
GOCHJOAMD1,NOCA,2014.0,2641-63882,OX,Y
GOCHJOAMD1,NOCA,2015.0,2651-56726,PX,W
GOCHJOAMD1,NOCA,2016.0,2651-56238,XW,K
GOCHJOAMD1,NOCA,2016.0,2651-56239,BX,M
GOCHJOAMD1,NOCA,2016.0,2651-56240,Y,PX
GOCHJOAMD1,SOSP,2010.0,2441-14061,G,BX
GOCHJOAMD1,SOSP,2012.0,2441-14195,X,RR
GOCHJOAMD1,SOSP,2013.0,2571-90143,WY,X
GOINJANNC1,CACH,2015.0,2180-92478,Y,XR
GOINJANNC1,CACH,2016.0,2790-45011,RX,B
GOINJANNC1,CACH,2016.0,2790-45012,B,XG
GOINJANNC1,CARW,2015.0,2711-64078,BY,X
GOINJANNC1,CARW,2016.0,2771-40409,M,XG
GOINJANNC1,GRCA,2015.0,851-39893,X,BB
GOINJANNC1,NOCA,2015.0,851-39889,O,XW
GOINJANNC1,NOCA,2015.0,851-39890,RB,X
GOINJANNC1,NOCA,2015.0,851-39891,XR,Y
GOINJANNC1,NOCA,2015.0,851-39892,OX,K
GOINJANNC1,NOCA,2016.0,2701-55824,B,GX
GOINJANNC1,NOCA,2016.0,2701-55825,O,XY
GOLDBETMA1,BCCH,2014.0,2730-27539,XM,B
GOLDBETMA1,BCCH,2015.0,2750-35126,K,OX
GOMEKARMD1,AMRO,2014.0,1292-64563,XP,G
GOMEKARMD1,AMRO,2014.0,1292-64564,P,WX
GOMEKARMD1,AMRO,2016.0,1352-46144,YR,X
GOMEKARMD1,CACH,2001.0,2250-24276,XO,M
GOMEKARMD1,CACH,2007.0,2460-22926,WX,Y
GOMEKARMD1,CACH,2016.0,2750-41539,Y,BX
GOMEKARMD1,CACH,2016.0,2750-41540,X,GG
GOMEKARMD1,CARW,2001.0,1141-05640,X,MW
GOMEKARMD1,CARW,2003.0,4501-87506,O,GX
GOMEKARMD1,CARW,2007.0,2281-69116,BR,X
GOMEKARMD1,CARW,2008.0,2281-69494,K,XM
GOMEKARMD1,CARW,2008.0,2281-69495,X,GM
GOMEKARMD1,CARW,2010.0,2441-96445,RX,G
GOMEKARMD1,CARW,2013.0,2441-96566,XB,W
GOMEKARMD1,CARW,2014.0,2341-30157,Y,XK
GOMEKARMD1,CARW,2014.0,2341-30158,X,KR
GOMEKARMD1,CARW,2014.0,2341-30159,GX,Y
GOMEKARMD1,CARW,2014.0,2341-30160,K,XW
GOMEKARMD1,CARW,2015.0,2711-77609,GG,X
GOMEKARMD1,CARW,2015.0,2711-77610,XY,K
GOMEKARMD1,CARW,2015.0,2711-77611,R,XO
GOMEKARMD1,CARW,2016.0,2711-77154,B,MX
GOMEKARMD1,CARW,2016.0,2711-77155,X,RG
GOMEKARMD1,GRCA,2005.0,1951-40946,X,KR
GOMEKARMD1,GRCA,2008.0,2301-56643,PY,X
GOMEKARMD1,GRCA,2008.0,2301-56644,XG,P
GOMEKARMD1,GRCA,2008.0,2301-56646,RX,KO
GOMEKARMD1,GRCA,2014.0,2641-63878,O,WX
GOMEKARMD1,GRCA,2015.0,2651-56734,P,XB
GOMEKARMD1,GRCA,2015.0,2651-56735,GR,X
GOMEKARMD1,GRCA,2016.0,2641-96980,MX,Y
GOMEKARMD1,HOWR,2002.0,2250-90413,M,WX
GOMEKARMD1,HOWR,2005.0,2370-05671,B,RX
GOMEKARMD1,HOWR,2008.0,2540-62843,W,OX
GOMEKARMD1,HOWR,2010.0,2590-83182,G,KX
GOMEKARMD1,HOWR,2013.0,2710-54002,RX,Y
GOMEKARMD1,HOWR,2015.0,2750-41375,KX,G
GOMEKARMD1,HOWR,2016.0,2750-41538,XB,G
GOMEKARMD1,NOCA,2001.0,8001-21314,XB,G
GOMEKARMD1,NOCA,2002.0,8001-21412,XM,M
GOMEKARMD1,NOCA,2004.0,1751-09302,KY,X
GOMEKARMD1,NOCA,2008.0,2301-56645,RX,O
GOMEKARMD1,NOCA,2012.0,2421-34697,G,WX
GOMEKARMD1,NOCA,2014.0,2641-63877,O,OX
GOMEKARMD1,NOCA,2015.0,2651-56733,RY,X
GOMEKARMD1,SOSP,2002.0,1141-05682,BX,B
GOMEKARMD1,SOSP,2007.0,2281-69115,R,XR
GOMEKARMD1,SOSP,2007.0,2281-69117,XO,O
GOMEKARMD1,SOSP,2008.0,2281-69493,WX,M
GOODNANMA1,BCCH,2016.0,2780-93264,X,NG
GOODNANMA1,BCCH,2016.0,2780-93265,N,XO
GOODNANMA1,BCCH,2016.0,2780-93266,B,NX
GOODNANMA1,BCCH,2016.0,2780-93267,X,WE
GOODNANMA1,BCCH,2016.0,2780-93269,N,YX
GOODNANMA1,GRCA,2016.0,2651-65722,EW,X
GOODNANMA1,HOWR,2016.0,2780-93268,X,YW
GOODNANMA1,NOCA,2016.0,2651-65721,X,BY
GORDELIDC1,AMRO,2001.0,1152-87547,KY,X
GORDMARGA1,AMRO,2016.0,1292-64376,XK,Y
GORDMARGA1,BRTH,2014.0,1272-42441,WM,X
GORDMARGA1,BRTH,2014.0,1272-42442,W,YX
GORDMARGA1,CACH,2014.0,2710-53738,WX,M
GORDMARGA1,CACH,2015.0,2750-41706,X,OO
GORDMARGA1,CARW,2014.0,2661-07945,X,OB
GORDMARGA1,CARW,2014.0,2661-07947,OK,X
GORDMARGA1,CARW,2014.0,2661-07949,GG,X
GORDMARGA1,CARW,2014.0,2661-07950,K,XB
GORDMARGA1,CARW,2015.0,2711-54715,XM,W
GORDMARGA1,CARW,2015.0,2711-54717,RX,G
GORDMARGA1,NOCA,2015.0,2651-47413,X,BR
GORDMARGA1,NOCA,2016.0,2641-96791,GW,X
GORDMARGA1,NOCA,2016.0,2641-96792,XM,B
GORDMARGA1,TUTI,2014.0,2661-07946,B,MX
GORDMARGA1,TUTI,2014.0,2661-07948,GY,X
GORDMARGA1,TUTI,2015.0,2711-54716,R,YX
GORDMARGA1,TUTI,2015.0,2711-54718,WK,X
GOROCARDC1,AMRO,2005.0,962-47736,R,MX
GOROCARDC1,AMRO,2008.0,1232-87917,BX,W
GOROCARDC1,AMRO,2008.0,1232-87918,-,X
GOROCARDC1,AMRO,2010.0,1272-43096,R,XR
GOROCARDC1,AMRO,2010.0,1272-43095,OY,X
GOROCARDC1,AMRO,2014.0,1352-46533,X,MG
GOROCARDC1,AMRO,2014.0,1352-46534,X,PW
GOROCARDC1,AMRO,2016.0,1292-64587,O,X
GOROCARDC1,CACH,2005.0,2430-29231,BX,Y
GOROCARDC1,CACH,2005.0,2430-29232,X,WW
GOROCARDC1,CACH,2008.0,2540-63015,X,MW
GOROCARDC1,CACH,2009.0,2590-82413,MO,X
GOROCARDC1,CACH,2012.0,2690-08463,XB,M
GOROCARDC1,CACH,2015.0,2750-41368,WX,R
GOROCARDC1,CARW,2005.0,4501-87471,X,KK
GOROCARDC1,CARW,2005.0,4501-87466,X,KR
GOROCARDC1,CARW,2008.0,2341-30113,KX,Y
GOROCARDC1,CARW,2009.0,2441-14114,B,XR
GOROCARDC1,CARW,2009.0,2441-14115,MO,X
GOROCARDC1,CARW,2010.0,2251-80322,GX,G
GOROCARDC1,CARW,2012.0,2441-96492,X,RG
GOROCARDC1,CARW,2012.0,2441-96493,XO,B
GOROCARDC1,CARW,2014.0,2441-96397,X,PM
GOROCARDC1,CARW,2014.0,2441-96396,YP,X
GOROCARDC1,CARW,2015.0,2711-77619,O,WX
GOROCARDC1,GRCA,2003.0,1801-77991,X,WO
GOROCARDC1,GRCA,2005.0,1951-40969,X,GR
GOROCARDC1,GRCA,2008.0,2301-56817,XR,P
GOROCARDC1,GRCA,2009.0,2411-37330,WP,X
GOROCARDC1,GRCA,2009.0,2411-37331,XB,P
GOROCARDC1,GRCA,2009.0,2411-37336,W,XP
GOROCARDC1,GRCA,2009.0,2411-37338,X,PR
GOROCARDC1,GRCA,2009.0,2411-37333,Y,XP
GOROCARDC1,GRCA,2010.0,2411-37190,GW,X
GOROCARDC1,GRCA,2012.0,2561-56801,K,XR
GOROCARDC1,GRCA,2012.0,2561-56804,KO,X
GOROCARDC1,GRCA,2012.0,2561-56805,K,WX
GOROCARDC1,GRCA,2012.0,2561-56806,MW,X
GOROCARDC1,GRCA,2014.0,2641-63838,X,YR
GOROCARDC1,GRCA,2014.0,2641-63839,OR,X
GOROCARDC1,GRCA,2014.0,2641-63840,X,OB
GOROCARDC1,GRCA,2014.0,2641-63843,MG,X
GOROCARDC1,GRCA,2014.0,2641-63844,B,X
GOROCARDC1,GRCA,2015.0,2651-56753,OX,KY
GOROCARDC1,GRCA,2015.0,2651-56756,X,PK
GOROCARDC1,GRCA,2015.0,2651-56757,G,XO
GOROCARDC1,GRCA,2015.0,2651-56758,MX,R
GOROCARDC1,GRCA,2015.0,2651-56759,BX,WO
GOROCARDC1,GRCA,2016.0,2651-56784,R,XM
GOROCARDC1,GRCA,2016.0,2651-56786,XB,P
GOROCARDC1,HOWR,2003.0,2250-24182,GG,X
GOROCARDC1,HOWR,2004.0,1950-50473,M,XK
GOROCARDC1,HOWR,2004.0,1950-50474,WR,X
GOROCARDC1,HOWR,2007.0,2400-00685,MX,O
GOROCARDC1,HOWR,2008.0,2540-63016,WX,R
GOROCARDC1,HOWR,2008.0,2540-63017,X,BB
GOROCARDC1,HOWR,2009.0,2590-82411,BX,R
GOROCARDC1,HOWR,2009.0,2590-82412,X,KG
GOROCARDC1,HOWR,2010.0,2460-22774,YM,X
GOROCARDC1,HOWR,2016.0,2750-41350,W,XM
GOROCARDC1,HOWR,2016.0,2750-41349,OG,X
GOROCARDC1,HOWR,2016.0,2750-41348,BX,O
GOROCARDC1,HOWR,2016.0,2750-41347,XW,G
GOROCARDC1,NOCA,2007.0,1951-41071,O,OX
GOROCARDC1,NOCA,2007.0,1951-41072,WX,W
GOROCARDC1,NOCA,2008.0,2301-56818,X,R
GOROCARDC1,NOCA,2009.0,2411-37332,X,KG
GOROCARDC1,NOCA,2009.0,2411-37334,X,YB
GOROCARDC1,NOCA,2009.0,2411-37335,MY,X
GOROCARDC1,NOCA,2009.0,2411-37337,MG,X
GOROCARDC1,NOCA,2010.0,1272-43097,R,XG
GOROCARDC1,NOCA,2012.0,2561-56802,O,KX
GOROCARDC1,NOCA,2013.0,2641-63905,X,KY
GOROCARDC1,NOCA,2013.0,2641-63907,X,GK
GOROCARDC1,NOCA,2013.0,2641-63906,WX,K
GOROCARDC1,NOCA,2014.0,2641-63834,X,PM
GOROCARDC1,NOCA,2014.0,2641-63835,OB,X
GOROCARDC1,NOCA,2014.0,2641-63836,X,GY
GOROCARDC1,NOCA,2014.0,2641-63837,PO,X
GOROCARDC1,NOCA,2014.0,2441-63841,X,OY
GOROCARDC1,NOCA,2014.0,2441-63842,X,PB
GOROCARDC1,NOCA,2014.0,2641-63845,GW,X
GOROCARDC1,NOCA,2015.0,2651-56754,RO,X
GOROCARDC1,NOCA,2015.0,2651-56755,X,BW
GOROCARDC1,NOCA,2015.0,2651-56760,X,BR
GOROCARDC1,NOCA,2015.0,2651-56761,X,GB
GOROCARDC1,NOCA,2016.0,2651-56783,XM,R
GOROCARDC1,NOCA,2016.0,2651-56785,WO,X
GOROCARDC1,NOCA,2016.0,2651-56787,Y,XY
GOROCARDC1,NOCA,2016.0,2651-56788,X,YK
GOROCARDC1,SOSP,2005.0,4501-87472,X,GG
GOROCARDC1,SOSP,2005.0,4501-87473,KX,Y
GOROCARDC1,SOSP,2008.0,2341-30114,XG,P
GOROCARDC1,SOSP,2009.0,2441-14116,M,XM
GOROCARDC1,SOSP,2012.0,2441-96494,W,KX
GOROCARDC1,SOSP,2014.0,2441-96395,X,OW
GOROCARDC1,SOSP,2015.0,2711-77618,PX,R
GOROCARDC1,SOSP,2015.0,2711-77620,K,PX
GOROCARDC1,SOSP,2016.0,2711-77660,BB,X
GOUGGREMD1,AMRO,2004.0,962-47926,YO,X
GOUGGREMD1,CACH,2e3,1920-85921,X,MM
GOUGGREMD1,CACH,2001.0,2250-24031,XB,O
GOUGGREMD1,CACH,2002.0,2250-90498,Y,WX
GOUGGREMD1,CACH,2002.0,2250-90499,GX,G
GOUGGREMD1,CACH,2002.0,2250-90500,XB,M
GOUGGREMD1,CACH,2003.0,2250-90397,R,KX
GOUGGREMD1,CARW,2002.0,1721-48528,X,YO
GOUGGREMD1,CARW,2002.0,1811-58765,X,MG
GOUGGREMD1,CARW,2002.0,1811-58766,R,XO
GOUGGREMD1,CARW,2002.0,1861-38823,X,KO
GOUGGREMD1,GRCA,2001.0,1751-51945,XY,O
GOUGGREMD1,GRCA,2003.0,1801-09600,K,XB
GOUGGREMD1,GRCA,2003.0,1801-09578,B,MX
GOUGGREMD1,GRCA,2004.0,1841-58730,BX,M
GOUGGREMD1,GRCA,2004.0,1841-58732,X,GO
GOUGGREMD1,GRCA,2004.0,1841-58733,X,RW
GOUGGREMD1,GRCA,2004.0,1841-58734,GW,X
GOUGGREMD1,GRCA,2004.0,1841-58735,MO,X
GOUGGREMD1,GRCA,2004.0,1841-58736,M,RX
GOUGGREMD1,GRCA,2004.0,1841-58737,XB,B
GOUGGREMD1,GRCA,2004.0,1841-58738,W,OX
GOUGGREMD1,GRCA,2004.0,1841-58739,O,BX
GOUGGREMD1,GRCA,2004.0,1841-58740,XW,O
GOUGGREMD1,GRCA,2004.0,1841-58741,GR,X
GOUGGREMD1,GRCA,2004.0,1841-58742,R,XO
GOUGGREMD1,GRCA,2004.0,1841-58731,R,XM
GOUGGREMD1,HOWR,2003.0,2250-90396,OG,X
GOUGGREMD1,HOWR,2003.0,1870-35928,G,WX
GOUGGREMD1,HOWR,2003.0,1870-35929,XO,K
GOUGGREMD1,HOWR,2005.0,2430-29207,RM,X
GOUGGREMD1,NOCA,2e3,791-17746,XG,Y
GOUGGREMD1,NOCA,2e3,791-17747,KX,B
GOUGGREMD1,NOCA,2e3,791-17745,XB,O
GOUGGREMD1,NOCA,2001.0,1751-51946,M,XM
GOUGGREMD1,NOCA,2002.0,8001-21373,R,BX
GOUGGREMD1,NOCA,2003.0,1841-58618,WX,R
GOUGGREMD1,SOSP,2e3,1141-05728,YO,X
GOUGGREMD1,SOSP,2e3,1141-05729,M,XR
GOUGGREMD1,SOSP,2001.0,1141-05576,XO,R
GOUGGREMD1,SOSP,2002.0,1861-38825,KY,X
GOUGGREMD1,SOSP,2003.0,1811-58818,XG,M
GOUGGREMD1,SOSP,2003.0,1811-58819,K,OX
GOUGGREMD1,SOSP,2003.0,1901-20773,XY,R
GOWAGEOFL1,CACH,2012.0,2640-61866,B,GX
GOWAGEOFL1,CACH,2012.0,2640-61867,X,YG
GOWAGEOFL1,CACH,2013.0,2640-65197,B,XY
GOWAGEOFL1,CACH,2014.0,2590-82094,X,RR
GOWAGEOFL1,CACH,2015.0,2710-25714,BX,W
GOWAGEOFL1,CACH,2015.0,2710-54205,BW,X
GOWAGEOFL1,CACH,2015.0,2710-54206,K,XK
GOWAGEOFL1,CARW,2012.0,2571-70475,MX,O
GOWAGEOFL1,CARW,2012.0,2571-70477,G,RX
GOWAGEOFL1,CARW,2012.0,2571-70474,YX,K
GOWAGEOFL1,CARW,2013.0,2661-07702,G,OX
GOWAGEOFL1,CARW,2014.0,2661-07766,RK,X
GOWAGEOFL1,CARW,2015.0,2661-07684,XR,W
GOWAGEOFL1,NOCA,2012.0,1991-18032,GX,W
GOWAGEOFL1,NOCA,2012.0,1991-18033,OW,X
GOWAGEOFL1,NOCA,2013.0,2331-09182,Y,RX
GOWAGEOFL1,NOCA,2013.0,2331-09183,MY,X
