siteID,dateVisit,observerVisit,participantEngagement,encounteredBirds,netHours,notesVisit
WIKACORMD1,2010-08-04,NA,NA,NA,NA,NA
WIKACORMD1,2012-03-15,NA,NA,NA,NA,NA
LIEBJUDMD1,2012-03-15,NA,NA,NA,NA,NA
LANDCELVA1,2012-05-04,NA,NA,NA,NA,NA
NZPSMBCDC1,2012-05-07,NA,NA,NA,NA,NA
NZPSMBCDC1,2012-05-08,NA,NA,NA,NA,NA
SUBRSTEMD1,2012-05-09,NA,NA,NA,NA,NA
STEWBETMD1,2012-05-10,NA,NA,NA,NA,NA
MYERBRUMD1,2012-05-11,NA,NA,NA,NA,NA
BLOCDAVMD1,2012-05-12,NA,NA,NA,NA,NA
BLADENSDC1,2012-05-12,NA,NA,NA,NA,NA
LERMSUSMA1,2012-05-15,NA,NA,NA,NA,NA
VARLKARMA1,2012-05-16,NA,NA,NA,NA,NA
ASSMCARMD1,2012-05-17,NA,NA,NA,NA,NA
BARNDORMD1,2012-05-17,NA,NA,NA,NA,NA
MORRDONMA1,2012-05-17,NA,NA,NA,NA,NA
MARRPETMD2,2012-05-17,NA,NA,NA,NA,NA
HAWNJANVA1,2012-05-18,NA,NA,NA,NA,NA
COLSKATMD1,2012-05-18,NA,NA,NA,NA,NA
NEWBCARVA1,2012-05-19,NA,NA,NA,NA,NA
CAMPROSMD1,2012-05-19,NA,NA,NA,NA,NA
HAMIMARMD1,2012-05-21,NA,NA,NA,NA,NA
SHEPLYNMA1,2012-05-21,NA,NA,NA,NA,NA
NZPSMBCDC1,2012-05-21,NA,NA,NA,NA,NA
WISECELMD1,2012-05-22,NA,NA,NA,NA,NA
BAINANDMD1,2012-05-22,NA,NA,NA,NA,NA
SARGMARMD1,2012-05-22,NA,NA,NA,NA,NA
BEALTOMMD1,2012-05-23,NA,NA,NA,NA,NA
STANJEFMD1,2012-05-23,NA,NA,NA,NA,NA
ZAMBTRAMD1,2012-05-23,NA,NA,NA,NA,NA
WILDANNVA1,2012-05-24,NA,NA,NA,NA,NA
VEARRICMA1,2012-05-24,NA,NA,NA,NA,NA
PADORAMVA1,2012-05-24,NA,NA,NA,NA,NA
WILLTERMD1,2012-05-24,NA,NA,NA,NA,NA
WOODELEVA1,2012-05-25,NA,NA,NA,NA,NA
ROSNEDWMA1,2012-05-25,NA,NA,NA,NA,NA
BLANBETMD1,2012-05-25,NA,NA,NA,NA,NA
STURCARMD1,2012-05-26,NA,NA,NA,NA,NA
FISHFERVA1,2012-05-26,NA,NA,NA,NA,NA
BUISNORVA1,2012-05-26,NA,NA,NA,NA,NA
SLONSUSMA1,2012-05-28,NA,NA,NA,NA,NA
ROSAPESMD1,2012-05-29,NA,NA,NA,NA,NA
PRANSABMA1,2012-05-29,NA,NA,NA,NA,NA
BURDROBVA1,2012-05-29,NA,NA,NA,NA,NA
PERRCHRMD1,2012-05-29,NA,NA,NA,NA,NA
LYONLYNVA1,2012-05-30,NA,NA,NA,NA,NA
GARDVALMD1,2012-05-30,NA,NA,NA,NA,NA
PIEPSUSMA1,2012-05-30,NA,NA,NA,NA,NA
SANFCARMD1,2012-05-30,NA,NA,NA,NA,NA
CLARBRYMA1,2012-05-31,NA,NA,NA,NA,NA
WOODPAUVA1,2012-05-31,NA,NA,NA,NA,NA
LIEBJUDMD1,2012-05-31,NA,NA,NA,NA,NA
SALOSHEMD1,2012-05-31,NA,NA,NA,NA,NA
KAMILEIVA1,2012-06-01,NA,NA,NA,NA,NA
LANGPETMA1,2012-06-01,NA,NA,NA,NA,NA
SOLLCHRMD1,2012-06-01,NA,NA,NA,NA,NA
SARGMARMD1,2012-06-01,NA,NA,NA,NA,NA
VOSSCOLVA1,2012-06-02,NA,NA,NA,NA,NA
WOODROWVA1,2012-06-02,NA,NA,NA,NA,NA
OBRICHRMD1,2012-06-02,NA,NA,NA,NA,NA
LANGANKVA1,2012-06-02,NA,NA,NA,NA,NA
JEWELIBMD1,2012-06-04,NA,NA,NA,NA,NA
MCDOELIVA1,2012-06-04,NA,NA,NA,NA,NA
BARBJERMD1,2012-06-04,NA,NA,NA,NA,NA
KORRHARMD1,2012-06-05,NA,NA,NA,NA,NA
FORTJOAMA1,2012-06-05,NA,NA,NA,NA,NA
CONZBRIMA1,2012-06-05,NA,NA,NA,NA,NA
LAKEAESVA1,2012-06-05,NA,NA,NA,NA,NA
YOUNELIMD1,2012-06-05,NA,NA,NA,NA,NA
LUCAJILMD1,2012-06-05,NA,NA,NA,NA,NA
LAKEAESVA1,2012-06-06,NA,NA,NA,NA,NA
CAMPGLOMD1,2012-06-06,NA,NA,NA,NA,NA
NATUAREFL1,2012-06-06,NA,NA,NA,NA,NA
EDEREDWVA1,2012-06-07,NA,NA,NA,NA,NA
VERSBETMD1,2012-06-07,NA,NA,NA,NA,NA
HAYFISCVA1,2012-06-07,NA,NA,NA,NA,NA
CALLEVEMA1,2012-06-07,NA,NA,NA,NA,NA
KINGGEOMA1,2012-06-07,NA,NA,NA,NA,NA
VONGJENMD1,2012-06-07,NA,NA,NA,NA,NA
WEBBTOMFL1,2012-06-07,NA,NA,NA,NA,NA
REUTSHAMD1,2012-06-08,NA,NA,NA,NA,NA
FORESESMD1,2012-06-08,NA,NA,NA,NA,NA
KNIGSALVA1,2012-06-08,NA,NA,NA,NA,NA
FARYSIMMD1,2012-06-08,NA,NA,NA,NA,NA
SULLPAUVA1,2012-06-09,NA,NA,NA,NA,NA
COTTCITMD1,2012-06-09,NA,NA,NA,NA,NA
PHARAIMMD1,2012-06-09,NA,NA,NA,NA,NA
EGANMARMD1,2012-06-09,NA,NA,NA,NA,NA
KAPLRACMA1,2012-06-10,NA,NA,NA,NA,NA
ANDRJENFL1,2012-06-10,NA,NA,NA,NA,NA
SALAJENMD1,2012-06-11,NA,NA,NA,NA,NA
KEYESUSMD1,2012-06-11,NA,NA,NA,NA,NA
FAGABERMD1,2012-06-11,NA,NA,NA,NA,NA
SINGDADMD1,2012-06-12,NA,NA,NA,NA,NA
ODELVINMD2,2012-06-12,NA,NA,NA,NA,NA
LAKEAESVA1,2012-06-12,NA,NA,NA,NA,NA
DELUBILMA1,2012-06-12,NA,NA,NA,NA,NA
KELLSETMA1,2012-06-12,NA,NA,NA,NA,NA
CAMPLIBMD1,2012-06-13,NA,NA,NA,NA,NA
MILLJOEMD1,2012-06-13,NA,NA,NA,NA,NA
PERNMIKMD1,2012-06-13,NA,NA,NA,NA,NA
MOLIKARMD1,2012-06-14,NA,NA,NA,NA,NA
MCNAKRIMD1,2012-06-14,NA,NA,NA,NA,NA
DELUKARVA1,2012-06-14,NA,NA,NA,NA,NA
COCKTERFL1,2012-06-14,NA,NA,NA,NA,NA
BRENSTEMD1,2012-06-15,NA,NA,NA,NA,NA
EVANMICMD1,2012-06-15,NA,NA,NA,NA,NA
ROHRSALMD1,2012-06-15,NA,NA,NA,NA,NA
ADAMVICFL1,2012-06-15,NA,NA,NA,NA,NA
KESTSABDC1,2012-06-16,NA,NA,NA,NA,NA
PATTPARMD1,2012-06-16,NA,NA,NA,NA,NA
MULLJOYVA1,2012-06-16,NA,NA,NA,NA,NA
COURAUDMA1,2012-06-17,NA,NA,NA,NA,NA
LEELINDMA1,2012-06-17,NA,NA,NA,NA,NA
FUISLISVA1,2012-06-18,NA,NA,NA,NA,NA
MOSMCARMD1,2012-06-18,NA,NA,NA,NA,NA
LISVINFL1,2012-06-18,NA,NA,NA,NA,NA
WILLRAJMD1,2012-06-19,NA,NA,NA,NA,NA
BROOKSIMD1,2012-06-19,NA,NA,NA,NA,NA
FAERHOWMA1,2012-06-19,NA,NA,NA,NA,NA
KRATANDFL1,2012-06-19,NA,NA,NA,NA,NA
VONMGREFL1,2012-06-19,NA,NA,NA,NA,NA
WHEAWOOMD1,2012-06-20,NA,NA,NA,NA,NA
CARLSHIMD1,2012-06-20,NA,NA,NA,NA,NA
TRAUPATVA2,2012-06-20,NA,NA,NA,NA,NA
JORGJANMA1,2012-06-20,NA,NA,NA,NA,NA
LUISJONFL1,2012-06-20,NA,NA,NA,NA,NA
GALLMONVA1,2012-06-21,NA,NA,NA,NA,NA
SCHIMARMD1,2012-06-21,NA,NA,NA,NA,NA
ZEPKJANMA1,2012-06-21,NA,NA,NA,NA,NA
NAYLMICMD2,2012-06-21,NA,NA,NA,NA,NA
ROBIRONFL1,2012-06-21,NA,NA,NA,NA,NA
WILLNAHFL1,2012-06-21,NA,NA,NA,NA,NA
JACOMERMD1,2012-06-22,NA,NA,NA,NA,NA
MARTJUAMA1,2012-06-22,NA,NA,NA,NA,NA
CRONCHRVA2,2012-06-22,NA,NA,NA,NA,NA
GALLTERMD1,2012-06-22,NA,NA,NA,NA,NA
PERRJULFL1,2012-06-22,NA,NA,NA,NA,NA
MAHOJIMMD1,2012-06-23,NA,NA,NA,NA,NA
HAYEROBMA1,2012-06-23,NA,NA,NA,NA,NA
WHELGWEMA1,2012-06-23,NA,NA,NA,NA,NA
YOUNKIMVA1,2012-06-23,NA,NA,NA,NA,NA
MAZUJENMD1,2012-06-23,NA,NA,NA,NA,NA
WARRPAIMA1,2012-06-24,NA,NA,NA,NA,NA
LATHJANMA1,2012-06-24,NA,NA,NA,NA,NA
GAETHEAMD1,2012-06-25,NA,NA,NA,NA,NA
LINDHANMD1,2012-06-25,NA,NA,NA,NA,NA
LEWASUSMA1,2012-06-25,NA,NA,NA,NA,NA
MCCOCHRMD1,2012-06-26,NA,NA,NA,NA,NA
GECACARVA1,2012-06-26,NA,NA,NA,NA,NA
GRIFRACMA1,2012-06-26,NA,NA,NA,NA,NA
DAVIALIVA1,2012-06-27,NA,NA,NA,NA,NA
COLALISMD1,2012-06-27,NA,NA,NA,NA,NA
NZPSMBCDC1,2012-06-27,NA,NA,NA,NA,NA
WARDDOUVA1,2012-06-28,NA,NA,NA,NA,NA
CAUSSUSMD1,2012-06-28,NA,NA,NA,NA,NA
LAPPHENMA1,2012-06-28,NA,NA,NA,NA,NA
TATEJUAMD1,2012-06-28,NA,NA,NA,NA,NA
KENTADAFL1,2012-06-28,NA,NA,NA,NA,NA
ZIMMBOBMA1,2012-06-29,NA,NA,NA,NA,NA
MORRCHRVA1,2012-06-29,NA,NA,NA,NA,NA
RINADAVMA1,2012-06-29,NA,NA,NA,NA,NA
HUNTDAVMD2,2012-06-29,NA,NA,NA,NA,NA
JACOSYDMD1,2012-06-29,NA,NA,NA,NA,NA
BRIGKIMMD1,2012-06-30,NA,NA,NA,NA,NA
WOODSANMA1,2012-06-30,NA,NA,NA,NA,NA
BRODDORMA1,2012-06-30,NA,NA,NA,NA,NA
KORNHARFL1,2012-06-30,NA,NA,NA,NA,NA
OWENDORVA1,2012-07-02,NA,NA,NA,NA,NA
BOONGREMD1,2012-07-02,NA,NA,NA,NA,NA
GRUBBECMA1,2012-07-02,NA,NA,NA,NA,NA
HANLCORFL1,2012-07-02,NA,NA,NA,NA,NA
GOROCARDC1,2012-07-03,NA,NA,NA,NA,NA
HILLSALMA1,2012-07-03,NA,NA,NA,NA,NA
BALASUCMD1,2012-07-03,NA,NA,NA,NA,NA
HULLJEFVA1,2012-07-03,NA,NA,NA,NA,NA
CHERNADFL1,2012-07-03,NA,NA,NA,NA,NA
SURNSCOMA1,2012-07-04,NA,NA,NA,NA,NA
DROLBARMA1,2012-07-05,NA,NA,NA,NA,NA
MCCAKEVMD1,2012-07-05,NA,NA,NA,NA,NA
MALTELIMA1,2012-07-06,NA,NA,NA,NA,NA
OLONMARDC1,2012-07-06,NA,NA,NA,NA,NA
HERRJAYFL1,2012-07-06,NA,NA,NA,NA,NA
DUELCREMD1,2012-07-07,NA,NA,NA,NA,NA
WOLFAMYDC1,2012-07-07,NA,NA,NA,NA,NA
WILELINMD1,2012-07-07,NA,NA,NA,NA,NA
MILLLORVA1,2012-07-08,NA,NA,NA,NA,NA
BAKENANMA1,2012-07-08,NA,NA,NA,NA,NA
ROMANICMA1,2012-07-08,NA,NA,NA,NA,NA
HALLJENMA1,2012-07-09,NA,NA,NA,NA,NA
CARLDAVFL1,2012-07-09,NA,NA,NA,NA,NA
REITBOBMD1,2012-07-10,NA,NA,NA,NA,NA
MISSEDDC1,2012-07-10,NA,NA,NA,NA,NA
LAMBJANMA1,2012-07-10,NA,NA,NA,NA,NA
SCHLROBMD1,2012-07-10,NA,NA,NA,NA,NA
RICHALMA1,2012-07-10,NA,NA,NA,NA,NA
GOWAJOAFL1,2012-07-10,NA,NA,NA,NA,NA
MANNJANDC1,2012-07-11,NA,NA,NA,NA,NA
ONTAHOUDC1,2012-07-11,NA,NA,NA,NA,NA
FLAGMARFL1,2012-07-11,NA,NA,NA,NA,NA
SILVCELFL1,2012-07-11,NA,NA,NA,NA,NA
EGGELESVA1,2012-07-12,NA,NA,NA,NA,NA
PIROELADC1,2012-07-12,NA,NA,NA,NA,NA
BENNBILMA1,2012-07-12,NA,NA,NA,NA,NA
HUTCBARVA1,2012-07-12,NA,NA,NA,NA,NA
LATHJANMA1,2012-07-12,NA,NA,NA,NA,NA
HEINANNFL1,2012-07-12,NA,NA,NA,NA,NA
WINTCHAFL1,2012-07-12,NA,NA,NA,NA,NA
GOCHJOAMD1,2012-07-13,NA,NA,NA,NA,NA
BESWMICMA1,2012-07-13,NA,NA,NA,NA,NA
JAKOELVVA1,2012-07-13,NA,NA,NA,NA,NA
BURNNANMD1,2012-07-13,NA,NA,NA,NA,NA
SURNSCOMA1,2012-07-13,NA,NA,NA,NA,NA
BREMSARFL1,2012-07-13,NA,NA,NA,NA,NA
KLUBKARFL1,2012-07-13,NA,NA,NA,NA,NA
SLONJOHMA1,2012-07-14,NA,NA,NA,NA,NA
DAVIKELVA1,2012-07-14,NA,NA,NA,NA,NA
GRANIANFL1,2012-07-14,NA,NA,NA,NA,NA
ROSEJOSMA1,2012-07-15,NA,NA,NA,NA,NA
SURNSANMA1,2012-07-15,NA,NA,NA,NA,NA
ANACMUSDC1,2012-07-16,NA,NA,NA,NA,NA
DONOLORDC2,2012-07-16,NA,NA,NA,NA,NA
CAHAGABMD1,2012-07-16,NA,NA,NA,NA,NA
JACKALADC1,2012-07-16,NA,NA,NA,NA,NA
BLONDAVMA1,2012-07-16,NA,NA,NA,NA,NA
SVECSTEMA1,2012-07-17,NA,NA,NA,NA,NA
GOMEKARMD1,2012-07-17,NA,NA,NA,NA,NA
DAYLAUFL1,2012-07-17,NA,NA,NA,NA,NA
MAGRPARMD1,2012-07-18,NA,NA,NA,NA,NA
PAGEALLMA1,2012-07-18,NA,NA,NA,NA,NA
ELLIJONFL1,2012-07-18,NA,NA,NA,NA,NA
KENILWODC1,2012-07-19,NA,NA,NA,NA,NA
WILSMARMA1,2012-07-19,NA,NA,NA,NA,NA
ANDEHALMA1,2012-07-19,NA,NA,NA,NA,NA
GERYERIMD1,2012-07-19,NA,NA,NA,NA,NA
BROWANNDC1,2012-07-19,NA,NA,NA,NA,NA
MARRPETMD2,2012-07-19,NA,NA,NA,NA,NA
MACHCHRFL1,2012-07-19,NA,NA,NA,NA,NA
STIEDAVMA1,2012-07-20,NA,NA,NA,NA,NA
MEGOPATMD2,2012-07-20,NA,NA,NA,NA,NA
STEPJANMA1,2012-07-20,NA,NA,NA,NA,NA
LAUESARFL1,2012-07-20,NA,NA,NA,NA,NA
SHAHMAUFL1,2012-07-20,NA,NA,NA,NA,NA
BARDBARMA1,2012-07-21,NA,NA,NA,NA,NA
MURPTHEMA1,2012-07-21,NA,NA,NA,NA,NA
MUTRCYNVA2,2012-07-21,NA,NA,NA,NA,NA
GAIEMELMA1,2012-07-22,NA,NA,NA,NA,NA
SHERALEMA1,2012-07-22,NA,NA,NA,NA,NA
DECHKIMMD2,2012-07-23,NA,NA,NA,NA,NA
GIRAANGMD1,2012-07-23,NA,NA,NA,NA,NA
WRIGVENMD1,2012-07-24,NA,NA,NA,NA,NA
CUSHTANMA1,2012-07-24,NA,NA,NA,NA,NA
NORMMONMA1,2012-07-24,NA,NA,NA,NA,NA
CODYMELMA1,2012-07-24,NA,NA,NA,NA,NA
WIEBFRAMD1,2012-07-24,NA,NA,NA,NA,NA
ROBIBEAMA1,2012-07-25,NA,NA,NA,NA,NA
SILLSCOMD1,2012-07-25,NA,NA,NA,NA,NA
GOWAGEOFL1,2012-07-25,NA,NA,NA,NA,NA
SOLIAPRMD1,2012-07-26,NA,NA,NA,NA,NA
CIBUJEAFL1,2012-07-26,NA,NA,NA,NA,NA
COCKNICFL1,2012-07-26,NA,NA,NA,NA,NA
DALEELIMD1,2012-07-27,NA,NA,NA,NA,NA
ROGEANDMA1,2012-07-27,NA,NA,NA,NA,NA
CROSLEXFL1,2012-07-27,NA,NA,NA,NA,NA
GRINJENFL1,2012-07-27,NA,NA,NA,NA,NA
VALLMEGMA1,2012-07-28,NA,NA,NA,NA,NA
STUECHRVA2,2012-07-28,NA,NA,NA,NA,NA
LAFOMELVA1,2012-07-28,NA,NA,NA,NA,NA
BURGMARMA1,2012-07-29,NA,NA,NA,NA,NA
CHARANDMA1,2012-07-29,NA,NA,NA,NA,NA
FREYFREMD1,2012-07-29,NA,NA,NA,NA,NA
WIKACORMD1,2012-07-30,NA,NA,NA,NA,NA
BLOOLEEFL1,2012-07-30,NA,NA,NA,NA,NA
ENNEBECFL1,2012-07-31,NA,NA,NA,NA,NA
PLAZBUTFL1,2012-07-31,NA,NA,NA,NA,NA
KENTADAFL1,2012-08-01,NA,NA,NA,NA,NA
CAMPPAUFL1,2012-08-02,NA,NA,NA,NA,NA
MILLKARFL1,2012-08-02,NA,NA,NA,NA,NA
FLAMSCOFL1,2012-08-03,NA,NA,NA,NA,NA
WOLFKARDC1,2012-08-06,NA,NA,NA,NA,NA
MORRCHRVA1,2013-03-15,NA,NA,NA,NA,NA
NARADESVA1,2013-03-30,NA,NA,NA,NA,NA
NATUAREFL1,2013-04-16,NA,NA,NA,NA,NA
KORNHARFL1,2013-04-18,NA,NA,NA,NA,NA
WEBBTOMFL1,2013-04-26,NA,NA,NA,NA,NA
PLAZBUTFL1,2013-04-27,NA,NA,NA,NA,NA
HEINANNFL1,2013-04-30,NA,NA,NA,NA,NA
WILLNAHFL1,2013-04-30,NA,NA,NA,NA,NA
KENILWODC1,2013-05-02,NA,NA,NA,NA,NA
ELLIJONFL1,2013-05-02,NA,NA,NA,NA,NA
KENILWODC1,2013-05-03,NA,NA,NA,NA,NA
BURDROBVA1,2013-05-05,NA,NA,NA,NA,NA
VONGJENMD1,2013-05-05,NA,NA,NA,NA,NA
GECACARVA1,2013-05-06,NA,NA,NA,NA,NA
FISHFERVA1,2013-05-06,NA,NA,NA,NA,NA
ENNEBECFL1,2013-05-07,NA,NA,NA,NA,NA
SILVCELFL1,2013-05-07,NA,NA,NA,NA,NA
WILLTINVA1,2013-05-09,NA,NA,NA,NA,NA
KLUBKARFL1,2013-05-09,NA,NA,NA,NA,NA
BLADENSDC1,2013-05-10,NA,NA,NA,NA,NA
BRENSTEMD1,2013-05-11,NA,NA,NA,NA,NA
VONGJENMD1,2013-05-11,NA,NA,NA,NA,NA
DEENSHEFL1,2013-05-11,NA,NA,NA,NA,NA
SHAHMAUFL1,2013-05-11,NA,NA,NA,NA,NA
COLSKATMD1,2013-05-13,NA,NA,NA,NA,NA
CAMPGLOMD1,2013-05-13,NA,NA,NA,NA,NA
BURDROBVA1,2013-05-13,NA,NA,NA,NA,NA
CRONCHRVA2,2013-05-13,NA,NA,NA,NA,NA
STEWBETMD1,2013-05-13,NA,NA,NA,NA,NA
VONGJENMD1,2013-05-13,NA,NA,NA,NA,NA
MARRPETMD2,2013-05-13,NA,NA,NA,NA,NA
BLOOLEEFL1,2013-05-13,NA,NA,NA,NA,NA
LERMSUSMA1,2013-05-14,NA,NA,NA,NA,NA
GECACARVA1,2013-05-14,NA,NA,NA,NA,NA
SOLLCHRMD1,2013-05-14,NA,NA,NA,NA,NA
HANLCORFL1,2013-05-14,NA,NA,NA,NA,NA
GOROCARDC1,2013-05-15,NA,NA,NA,NA,NA
HODGBENMA1,2013-05-15,NA,NA,NA,NA,NA
PROWGARFL1,2013-05-15,NA,NA,NA,NA,NA
LANGPETMA1,2013-05-16,NA,NA,NA,NA,NA
LUCAJILMD1,2013-05-16,NA,NA,NA,NA,NA
CAMPPAUFL1,2013-05-16,NA,NA,NA,NA,NA
LOUWLISFL1,2013-05-16,NA,NA,NA,NA,NA
MANNJANDC1,2013-05-17,NA,NA,NA,NA,NA
DELUBILMA1,2013-05-17,NA,NA,NA,NA,NA
VONGJENMD1,2013-05-17,NA,NA,NA,NA,NA
CIBUJEAFL1,2013-05-17,NA,NA,NA,NA,NA
CRONCHRVA2,2013-05-18,NA,NA,NA,NA,NA
STEWBETMD1,2013-05-18,NA,NA,NA,NA,NA
ADAMVICFL1,2013-05-18,NA,NA,NA,NA,NA
CAMPGLOMD1,2013-05-19,NA,NA,NA,NA,NA
KENILWODC1,2013-05-20,NA,NA,NA,NA,NA
EDEREDWVA1,2013-05-20,NA,NA,NA,NA,NA
KINGGEOMA1,2013-05-20,NA,NA,NA,NA,NA
CASEANNFL1,2013-05-20,NA,NA,NA,NA,NA
KENILWODC1,2013-05-21,NA,NA,NA,NA,NA
PRANSABMA1,2013-05-21,NA,NA,NA,NA,NA
MORRCHRVA1,2013-05-21,NA,NA,NA,NA,NA
BREMSARFL1,2013-05-21,NA,NA,NA,NA,NA
KENILWODC1,2013-05-22,NA,NA,NA,NA,NA
VEARRICMA1,2013-05-22,NA,NA,NA,NA,NA
RAUNERIMD2,2013-05-22,NA,NA,NA,NA,NA
VERSBETMD1,2013-05-23,NA,NA,NA,NA,NA
KANEBRIMA1,2013-05-23,NA,NA,NA,NA,NA
STEWBETMD1,2013-05-23,NA,NA,NA,NA,NA
NZPAMAZDC1,2013-05-23,NA,NA,NA,NA,NA
KENTADAFL1,2013-05-23,NA,NA,NA,NA,NA
REITBOBMD1,2013-05-24,NA,NA,NA,NA,NA
WHELGWEMA1,2013-05-24,NA,NA,NA,NA,NA
ROBIRONFL1,2013-05-24,NA,NA,NA,NA,NA
KRATANDFL1,2013-05-25,NA,NA,NA,NA,NA
RAUNERIMD2,2013-05-26,NA,NA,NA,NA,NA
BULLTHOMA1,2013-05-27,NA,NA,NA,NA,NA
FORESESMD1,2013-05-28,NA,NA,NA,NA,NA
NORMMONMA1,2013-05-28,NA,NA,NA,NA,NA
MORRCHRVA1,2013-05-28,NA,NA,NA,NA,NA
WINTCHAFL1,2013-05-28,NA,NA,NA,NA,NA
ROSAPESMD1,2013-05-29,NA,NA,NA,NA,NA
COLSKATMD1,2013-05-29,NA,NA,NA,NA,NA
CUSHTANMA1,2013-05-29,NA,NA,NA,NA,NA
GOWAJOAFL1,2013-05-29,NA,NA,NA,NA,NA
MYERBRUMD1,2013-05-30,NA,NA,NA,NA,NA
CODYMELMA1,2013-05-30,NA,NA,NA,NA,NA
CHERNADFL1,2013-05-30,NA,NA,NA,NA,NA
WOODSANMA1,2013-05-31,NA,NA,NA,NA,NA
LEWASUSMA1,2013-05-31,NA,NA,NA,NA,NA
JUBILHODC1,2013-05-31,NA,NA,NA,NA,NA
MYERBRUMD1,2013-06-01,NA,NA,NA,NA,NA
SVECSTEMA1,2013-06-01,NA,NA,NA,NA,NA
HILLSALMA1,2013-06-01,NA,NA,NA,NA,NA
LAUESARFL1,2013-06-01,NA,NA,NA,NA,NA
CARRVIRFL1,2013-06-01,NA,NA,NA,NA,NA
SURNSCOMA1,2013-06-02,NA,NA,NA,NA,NA
EVANMICMD1,2013-06-03,NA,NA,NA,NA,NA
KNOXMIKFL1,2013-06-03,NA,NA,NA,NA,NA
WOLFKARDC1,2013-06-04,NA,NA,NA,NA,NA
WARDDOUVA1,2013-06-04,NA,NA,NA,NA,NA
BAKENANMA1,2013-06-04,NA,NA,NA,NA,NA
LAKEAESVA1,2013-06-04,NA,NA,NA,NA,NA
CARLDAVFL1,2013-06-04,NA,NA,NA,NA,NA
LEONTESDC1,2013-06-05,NA,NA,NA,NA,NA
WILSMARMA1,2013-06-05,NA,NA,NA,NA,NA
HAYFISCVA1,2013-06-05,NA,NA,NA,NA,NA
ANDEHALMA1,2013-06-05,NA,NA,NA,NA,NA
KIMBAESDC1,2013-06-06,NA,NA,NA,NA,NA
ASSMCARMD1,2013-06-06,NA,NA,NA,NA,NA
HULLJEFVA1,2013-06-06,NA,NA,NA,NA,NA
BENNBILMA1,2013-06-06,NA,NA,NA,NA,NA
RICHALMA1,2013-06-06,NA,NA,NA,NA,NA
CHURCARFL1,2013-06-07,NA,NA,NA,NA,NA
BLOCDAVMD1,2013-06-08,NA,NA,NA,NA,NA
SULLPAUVA1,2013-06-08,NA,NA,NA,NA,NA
MURPTHEMA1,2013-06-08,NA,NA,NA,NA,NA
ROSEJOSMA1,2013-06-08,NA,NA,NA,NA,NA
ONTAHOUDC1,2013-06-08,NA,NA,NA,NA,NA
CROSLEXFL1,2013-06-08,NA,NA,NA,NA,NA
FLAMSCOFL1,2013-06-08,NA,NA,NA,NA,NA
TOUCWENMA1,2013-06-09,NA,NA,NA,NA,NA
BLONDAVMA1,2013-06-10,NA,NA,NA,NA,NA
SULLPAUVA1,2013-06-11,NA,NA,NA,NA,NA
CLARBRYMA1,2013-06-11,NA,NA,NA,NA,NA
LAKEAESVA1,2013-06-11,NA,NA,NA,NA,NA
DONOLORDC2,2013-06-11,NA,NA,NA,NA,NA
ROMANICMA1,2013-06-11,NA,NA,NA,NA,NA
DAYLAUFL1,2013-06-11,NA,NA,NA,NA,NA
HERRJAYFL1,2013-06-11,NA,NA,NA,NA,NA
EVANMICMD1,2013-06-12,NA,NA,NA,NA,NA
BARDBARMA1,2013-06-12,NA,NA,NA,NA,NA
PAGEALLMA1,2013-06-12,NA,NA,NA,NA,NA
LAKEAESVA1,2013-06-12,NA,NA,NA,NA,NA
DELUKARVA1,2013-06-12,NA,NA,NA,NA,NA
SARGMARMD1,2013-06-12,NA,NA,NA,NA,NA
STURCARMD1,2013-06-13,NA,NA,NA,NA,NA
DAVIALIVA1,2013-06-13,NA,NA,NA,NA,NA
MARTJUAMA1,2013-06-13,NA,NA,NA,NA,NA
HALLJENMA1,2013-06-13,NA,NA,NA,NA,NA
LAMMLAUFL1,2013-06-13,NA,NA,NA,NA,NA
ONEAJACFL1,2013-06-13,NA,NA,NA,NA,NA
BURGMARMA1,2013-06-14,NA,NA,NA,NA,NA
KNIGSALVA1,2013-06-14,NA,NA,NA,NA,NA
GAIEMELMA1,2013-06-14,NA,NA,NA,NA,NA
JACOSYDMD1,2013-06-14,NA,NA,NA,NA,NA
COCKTERFL1,2013-06-14,NA,NA,NA,NA,NA
HENDANNMA1,2013-06-15,NA,NA,NA,NA,NA
SLONJOHMA1,2013-06-15,NA,NA,NA,NA,NA
YOUNKIMVA1,2013-06-15,NA,NA,NA,NA,NA
WOLFAMYDC1,2013-06-15,NA,NA,NA,NA,NA
DECHKIMMD2,2013-06-16,NA,NA,NA,NA,NA
MCDOELIVA1,2013-06-16,NA,NA,NA,NA,NA
GRANIANFL1,2013-06-16,NA,NA,NA,NA,NA
SINIKRIMA1,2013-06-17,NA,NA,NA,NA,NA
LANGANKVA1,2013-06-17,NA,NA,NA,NA,NA
LOWRSTEFL1,2013-06-17,NA,NA,NA,NA,NA
HAWNJANVA1,2013-06-18,NA,NA,NA,NA,NA
WILLJUDMA1,2013-06-18,NA,NA,NA,NA,NA
ZIMMBOBMA1,2013-06-18,NA,NA,NA,NA,NA
GIRLPLAFL1,2013-06-18,NA,NA,NA,NA,NA
GRINJENFL1,2013-06-18,NA,NA,NA,NA,NA
PLACGIRFL1,2013-06-18,NA,NA,NA,NA,NA
MCNAKRIMD1,2013-06-19,NA,NA,NA,NA,NA
